Mã,year,opex,dd,td,ta,eq,gl,n3,n4,n5,ie,CI,CASA,lnTA,eq_ratio,loan_ratio,dep_depth,NPL_ratio,cost_dep,SOE,branch_count_legacy,branch_den_legacy,SW_stock,SW_delta,Land_stock,Land_delta,staff,phys,StaffRatio,PhysCost,fee_income,network_count_harmonized,branch_count,branch_den,CI_raw,Staff_raw,AssetCost_raw,Other_raw,NonAsset_raw,NonAssetMinusAsset_raw,AssetCostShare_raw,NonAssetShare_raw,AssetCostShare_ex_sw_raw,SW_khauhao_vnd
BAB,2022,1716333000000.0,6976087000000.0,96904601000000.0,128793538000000.0,9800431000000.0,94120600000000.0,42180000000.0,49635000000.0,422064000000.0,7828820000000.0,0.0133262353581745,0.0719892237108535,32.48923175753275,0.0760941204984989,0.730786664157017,0.7524026632454184,0.580532310053297,0.0807889400421761,0,162.0,125.7827081355588,117.294,7.75,832.539,267.62,1084319000000.0,200433000000.0,0.6317649313973454,0.7485447171382243,91130000000.0,162.0,162.0,125.78270813555879,0.013326235358174569,0.008419048166842035,0.0015562349098601515,0.003350952281472382,0.011770000448314416,0.010213765538454265,0.11677978574087897,0.883220214259121,0.11677920310336047,1000000.0
BAB,2023,1832911000000.0,5127370000000.0,118476923000000.0,152243071000000.0,10868259000000.0,99853975000000.0,170642000000.0,229532000000.0,515493000000.0,10995013000000.0,0.0120393722220697,0.0432773730965312,32.65649951080968,0.0713875444617115,0.6558851863938031,0.7782089668961026,0.9170060580963352,0.0928029925287644,0,174.0,114.29091574223432,154.574,37.280000000000015,832.539,0.0,1099871000000.0,248944000000.0,0.6000678701802761,0.7358867942851562,104852000000.0,174.0,174.0,114.29091574223433,0.012039372222069798,0.007224440447605001,0.0016351745820997003,0.003179757192365096,0.010404197639970098,0.008769023057870398,0.13581892410488017,0.8641810758951199,0.13581837852465287,1000000.0
BAB,2024,2249272000000.0,3433196000000.0,122549687000000.0,165486693000000.0,11782450000000.0,109552804000000.0,194360000000.0,270901000000.0,893900000000.0,8490903000000.0,0.0135918602228639,0.028014726794039,32.73991190267919,0.0711987760852771,0.6620037056393411,0.7405410355260408,1.2406446484016966,0.0692853911573025,0,186.0,112.3957441097696,170.536,15.961999999999987,842.129,9.590000000000032,1403176000000.0,268834000000.0,0.6238356232594369,0.7433560725425826,105581000000.0,186.0,186.0,112.3957441097696,0.013591860222863962,0.008479086593385487,0.0016245052404304193,0.003488268389048056,0.011967354982433544,0.010342849742003125,0.11952044928314583,0.8804795507168542,0.11952000469485237,1000000.0
BAB,2025,2320344000000.0,4465097000000.0,127023635000000.0,195820302000000.0,13308904000000.0,126405235000000.0,137377000000.0,137466000000.0,1179903000000.0,10109831000000.0,0.0118493535976673,0.0351517022796584,32.908218528085946,0.0679648834368563,0.6455164950159253,0.6486744923925202,1.150858981433799,0.0795901565877877,0,193.0,98.55974994870552,172.414,1.877999999999986,842.129,0.0,1452737000000.0,301211000000.0,0.6260869078033258,0.7558999872432708,181165000000.0,193.0,193.0,98.55974994870552,0.011849353597667315,0.007418725153431741,0.0015382010798859864,0.0028924273643495873,0.010311152517781329,0.008772951437895343,0.1298130794399451,0.8701869205600549,0.12981264846936488,1000000.0
BAOVIETBAN,2015,339842171084.0,1240475128060.0,15124855663992.0,30698905718795.0,3360905978693.0,12892929608228.0,31396120930.0,22349262730.0,118370621708.0,1328978974419.0,0.0110701721487074,0.0820156671652226,31.0552481255475,0.1094796671086334,0.4199801037316608,0.4926838696641882,1.3349642835105462,0.0878672169799889,0,35.0,114.0105784896812,69969.0,384.0,,,123723694740.0,67776721463.0,0.3640622184861771,0.5634980955782152,10415302692.0,35.0,35.0,114.0105784896812,0.011070172148707442,0.004030231431482322,0.00220778949203732,0.0048321512251878005,0.008862382656670123,0.0066545931646328025,0.19943587709203806,0.8005641229079621,0.19943293454963137,1000000.0
BAOVIETBAN,2016,395352728673.0,2897492666319.0,20599971094387.0,34291272057735.0,3385838321806.0,15204978409768.0,72123622393.0,62027702237.0,148040019432.0,1387879797249.0,0.0115292523417433,0.1406551811671472,31.165911978762104,0.0987376121861383,0.4434066599853139,0.6007351100800098,1.8559141384950228,0.0673729002283485,0,41.0,119.56395181540584,69969.0,0.0,,,150978074046.0,83819599068.0,0.3818819577969206,0.5938941509322512,14874450510.0,41.0,41.0,119.56395181540583,0.011529252341743363,0.004402813456199688,0.0024443420741836557,0.004682096811360019,0.009084910267559707,0.006640568193376051,0.21201219313533054,0.7879878068646694,0.21200966374846286,1000000.0
BAOVIETBAN,2017,497936006422.0,3412425145256.0,24065283517769.0,48861978323191.0,3498060625059.0,21732405707869.0,203904208721.0,218886988482.0,399593672569.0,1852479980618.0,0.010190664060478,0.1417986678917112,31.52002067056578,0.0715906466562108,0.4447713018110507,0.4925155375124685,3.784140977426286,0.0769772763844727,0,46.0,94.14272933391923,69969.0,0.0,,,209031840912.0,71616451989.0,0.4197965967836554,0.563623215195149,32297229855.0,46.0,46.0,94.14272933391925,0.010190664060478048,0.004278006091554192,0.0014656887511860978,0.004446969217737759,0.00872497530929195,0.007259286558105853,0.14382661841149358,0.8561733815885064,0.14382461012129744,1000000.0
BAOVIETBAN,2018,576106542212.0,3148673372370.0,27042511838868.0,55879337593274.0,3478274534517.0,25746761379177.0,150579179530.0,151545263781.0,721512565012.0,2174021572911.0,0.0103098312726123,0.1164342051925973,31.654215796153885,0.0622461661917708,0.4607563813046353,0.4839447460115026,3.975789394431871,0.0803927381400382,0,55.0,98.42636360567766,73396.0,3427.0,,,221943645254.0,94929640711.0,0.3852475696627787,0.550025494847435,60271714194.0,55.0,55.0,98.42636360567766,0.010309831272612363,0.003971837441407226,0.0016988326061049505,0.004639161225100188,0.008610998666507413,0.006912166060402463,0.16477792518465637,0.8352220748153437,0.1647761893946128,1000000.0
BAOVIETBAN,2019,654776668256.0,6005175314710.0,29240028914444.0,59804501266042.0,3560114048367.0,24758160001686.0,188736293657.0,209311338243.0,893558067096.0,2629643247448.0,0.0109486184884847,0.205375149671742,31.72210204605973,0.0595291988562822,0.4139848920660441,0.4889268917128647,5.216888892017998,0.0899329906664014,0,52.0,86.94997683983108,92004.0,18608.0,,,288701715762.0,117756172785.0,0.4409163150711495,0.6207580511834699,103666717733.0,52.0,52.0,86.94997683983108,0.010948618488484798,0.004827424519062575,0.001969018557000557,0.0041521754124216655,0.008979599931484242,0.007010581374483685,0.17984173611232057,0.8201582638876795,0.17984020887402924,1000000.0
BAOVIETBAN,2020,605377478130.0,3611236214449.0,33741058036080.0,59187496318016.0,3607463315018.0,22841843168261.0,138879969376.0,395966048620.0,1125900257680.0,2604840556169.0,0.0102281312065861,0.10702794828151,31.71173142466603,0.0609497535701629,0.3859234566289333,0.5700707097794506,7.270631636170349,0.0772009150804812,0,56.0,94.61457821954572,92004.0,0.0,,,272467681951.0,184666350708.0,0.4500789867384028,0.7551222983568512,280328141639.0,56.0,56.0,94.61457821954573,0.01022813120658611,0.0046034669296877145,0.0031200230149250234,0.002504641261973373,0.007108108191661087,0.003988085176736064,0.3050433116184484,0.6949566883815517,0.3050416597565339,1000000.0
BAOVIETBAN,2021,640482255980.0,2907516817023.0,37077944023241.0,65461338846186.0,3672384740829.0,25238488388031.0,186909368919.0,154972664857.0,905686705446.0,2141108102821.0,0.0097841301028831,0.0784163440993526,31.812480837682525,0.0561000554763778,0.385548001811171,0.5664098027442237,4.943119889119992,0.057746138822555,0,56.0,85.54667684323225,93889.0,1885.0,,,305679663518.0,194960154646.0,0.4772648432707639,0.7816607150153949,410449807080.0,56.0,56.0,85.54667684323225,0.00978413010288311,0.004669621320093271,0.002978248811929991,0.0021362599708598484,0.006805881290953119,0.003827632479023128,0.304395871744631,0.6956041282553689,0.30439431042112725,1000000.0
BAOVIETBAN,2022,741322346251.0,2538671224871.0,41385012446275.0,78270954570778.0,3735245904929.0,33195909006048.0,254033984840.0,108939603930.0,746278248882.0,2803469859793.0,0.0094712317016735,0.0613427681861069,31.99119769954135,0.0477219924736107,0.4241152952341979,0.5287403567929124,3.341531745522932,0.0677411868229445,0,56.0,71.54633581140362,92306.0,-1583.0,,,350332984934.0,208499503892.0,0.4725784764289066,0.7538319755935,571551163983.0,56.0,56.0,71.54633581140362,0.009471231701673515,0.00447590024748203,0.0026638170574943016,0.0023315143966971827,0.006807414644179213,0.004143597586684911,0.2812534991645933,0.7187465008354067,0.28125215022373773,1000000.0
BAOVIETBAN,2023,806837063159.0,3922052920258.0,52848413124766.0,84644908483807.0,3801525914659.0,41399461094975.0,166488965074.0,192086505988.0,1295983150333.0,4383104252602.0,0.0095320212120419,0.0742132580404771,32.06948607484058,0.044911454011274,0.4890957038827082,0.6243543063771658,3.996570432642245,0.0829372916506356,0,56.0,66.15873417916576,108424.0,16118.0,,,346937032084.0,240801143073.0,0.4299963994287042,0.728447169811257,717219375074.0,56.0,56.0,66.15873417916576,0.009532021212041974,0.004098734800456082,0.0028448390740367624,0.0025884473375491295,0.006687182138005211,0.003842343063968449,0.29845077038255285,0.7015492296174471,0.29844953097493804,1000000.0
BAOVIETBAN,2024,895952663870.0,2692124827911.0,57609146695465.0,90623727196173.0,3863501384275.0,47729875178922.0,139951356119.0,76254572754.0,1677237381796.0,3476258625807.0,0.0098865130754392,0.0467308575518776,32.13773718427287,0.04477139676632239,0.5266818818387511,0.6356960641307391,3.9669982449590897,0.0603421301166512,0,56.0,61.79397132803522,108424.0,0.0,,,434497299891.0,238861507364.0,0.4849556426499383,0.751556231047383,869072421259.0,56.0,56.0,61.79397132803522,0.009886513075439207,0.004794520302066638,0.002635750203111123,0.0024562425702614452,0.007250762872328084,0.004615012669216961,0.2666005883974447,0.7333994116025554,0.26659947226705044,1000000.0
BAOVIETBAN,2025,935764334726.0,3952862081082.0,73642864373101.0,110365851927250.0,3927283269483.0,58448359343845.0,171645477074.0,104676508714.0,1367005636926.0,3732663353693.0,0.0084787488012399,0.0536761044635009,32.334821889671474,0.04477139676632239,0.5295873526384998,0.6672613230190463,2.811588967017007,0.0506860153453835,0,56.0,50.74033228766593,113424.0,5000.0,,,457578264787.0,267068800341.0,0.4889887846826123,0.7743905577895134,890540812256.0,56.0,56.0,50.74033228766593,0.00847874880123998,0.004146013071947494,0.0024198499416019014,0.001912885787690585,0.006058898859638079,0.0036390489180361772,0.28540177310690096,0.714598226893099,0.28540070446177007,1000000.0
BVB,2015,437373000000.0,,18623768000000.0,29019129000000.0,3313238000000.0,15863224000000.0,,,,1300457000000.0,0.0150718858584625,,30.99897634915057,0.1141742744932144,0.5466471443715626,0.6417755681088844,,0.0698278135767155,0,36.0,124.0561010635433,110819.0,18456.0,168797.0,2855.0,,,,,-2931000000.0,36.0,36.0,124.0561010635433,0.015071885858462534,,,,,,,,,1000000.0
BVB,2016,602972000000.0,1369177000000.0,24610095000000.0,32384847000000.0,3310648000000.0,20994294000000.0,76032000000.0,74172000000.0,116400000000.0,1443526000000.0,0.0186189547228677,0.0556347710157153,31.10871174414282,0.1022283044906773,0.6482752257560457,0.7599262395774172,1.2698879038275828,0.0586558483419101,0,46.0,142.0417394591983,117794.0,6975.0,161768.0,-7029.0,269213000000.0,161193000000.0,0.4464767849916746,0.7138076063233451,-4921000000.0,46.0,46.0,142.0417394591983,0.018618954722867766,0.008312931044571556,0.004977420458401424,0.005328603219894786,0.013641534264466341,0.008664113806064917,0.26733082133167047,0.7326691786683296,0.2673291628798684,1000000.0
BVB,2017,645592000000.0,,27022524000000.0,39900916000000.0,3343722000000.0,25031901000000.0,,,,1837768000000.0,0.0161798791787135,,31.317420396954333,0.0838006325468818,0.6273515374935252,0.6772406929204332,,0.0680087470733673,0,46.0,115.28557389509557,141601.0,23807.0,319976.0,158208.0,,,,,9775000000.0,46.0,46.0,115.28557389509555,0.01617987917871359,,,,,,,,,1000000.0
BVB,2018,698862000000.0,1391265000000.0,33495353000000.0,46551614000000.0,3437957000000.0,29690468000000.0,89628000000.0,239189000000.0,282156000000.0,2325348000000.0,0.0150126266298736,0.0415360602409534,31.471582791445822,0.0738525843593736,0.6377967474983789,0.7195315075434334,2.0578085869175253,0.069423003244659,0,68.0,146.0744196753307,145349.0,3748.0,404246.0,84270.0,315435000000.0,198718000000.0,0.4513552031731586,0.7357003242414096,33602000000.0,68.0,68.0,146.0744196753307,0.015012626629873672,0.006776027142689402,0.004268767136623878,0.003967832350560392,0.010743859493249793,0.006475092356625915,0.284345121068251,0.715654878931749,0.2843436901705916,1000000.0
BVB,2019,859223000000.0,1408220000000.0,35218568000000.0,51808678000000.0,3734974000000.0,33994686000000.0,139354000000.0,154649000000.0,558745000000.0,2867058000000.0,0.0165845382119188,0.039985157829245,31.578578780120107,0.0720916677318035,0.6561581440082297,0.6797812520906247,2.508474412736156,0.0814075688710568,0,69.0,133.182321309183,219651.0,74302.0,722024.0,317778.0,403891000000.0,234235000000.0,0.4700653962940936,0.7426779776612125,38202000000.0,69.0,69.0,133.182321309183,0.01658453821191886,0.007795817526940178,0.004521153772732823,0.004267566912245858,0.012063384439186036,0.007542230666453213,0.2726125813671189,0.727387418632881,0.2726114175249033,1000000.0
BVB,2020,867461000000.0,1936419000000.0,41372546000000.0,61101561000000.0,3890353000000.0,39832796000000.0,133635000000.0,217778000000.0,760173000000.0,3218923000000.0,0.0141970349988276,0.0468044437004191,31.74355853006125,0.0636702718609758,0.6519112662277156,0.6771111134132891,2.79063011293508,0.0778033578112403,0,79.0,129.29293246697904,252783.0,33132.0,771459.0,49435.0,427953000000.0,233393000000.0,0.4933397582139139,0.7623927761593893,60218000000.0,79.0,79.0,129.29293246697904,0.014197034998827608,0.007003961813676086,0.003819755112312106,0.003373318072839416,0.010377279886515503,0.006557524774203397,0.26905301794547537,0.7309469820545247,0.2690518651558975,1000000.0
BVB,2021,1051415000000.0,2875409000000.0,45244577000000.0,76511392000000.0,4639089000000.0,46389215000000.0,166103000000.0,185524000000.0,824302000000.0,3151732000000.0,0.0137419405465789,0.0635525667529171,31.96846076070697,0.0606326571603873,0.6063046794391089,0.5913443190263745,2.534918946138666,0.0696598843216061,0,87.0,113.70855728255474,300862.0,48079.0,677129.0,-94330.0,554330000000.0,259772000000.0,0.5272228377947813,0.7742917877336732,71002000000.0,87.0,87.0,113.70855728255474,0.013741940546578998,0.007245064891774548,0.003395206820965955,0.0031016688338384953,0.010346733725613044,0.006951526904647089,0.24706894993889186,0.7529310500611082,0.24706799883965894,1000000.0
BVB,2022,1236838000000.0,3021713000000.0,50129097000000.0,79067497000000.0,5002586000000.0,50859390000000.0,149080000000.0,407771000000.0,861708000000.0,3827878000000.0,0.0156428121153247,0.0602786242090097,32.001322996015205,0.0632698161673184,0.6432401673218516,0.6340038435768366,2.7891781635603574,0.0763604020235991,0,107.0,135.32741525888952,321276.0,20414.0,845851.0,168722.0,638297000000.0,281007000000.0,0.5160716278122115,0.7432695308520598,99768000000.0,107.0,107.0,135.32741525888952,0.015642812115324707,0.008072811511916205,0.0035540141102481087,0.004015986493160394,0.012088798005076598,0.00853478389482849,0.2271979030398484,0.7728020969601516,0.22719709452652653,1000000.0
BVB,2023,1406915000000.0,3264438000000.0,57138791000000.0,87883977000000.0,5843905000000.0,57768233000000.0,311311000000.0,584346000000.0,1018931000000.0,5460172000000.0,0.0160087771175853,0.0571317303511024,32.107038617314025,0.0664956821423773,0.6573238373133705,0.6501616443689161,3.314257508966909,0.0955598097971656,0,115.0,130.85434219709924,353816.0,32540.0,883002.0,37151.0,719307000000.0,336256000000.0,0.511265428259703,0.7502677844788065,54414000000.0,115.0,115.0,130.85434219709924,0.01600877711758538,0.008184734288936424,0.0038261354512893744,0.003997907377359582,0.012182641666296005,0.00835650621500663,0.2390023562191035,0.7609976437808964,0.23900164544410998,1000000.0
BVB,2024,1475162000000.0,4415471000000.0,67389449000000.0,103536280000000.0,6154909000000.0,68142074000000.0,269589000000.0,519414000000.0,1313451000000.0,4179471000000.0,0.0142477786530479,0.0655216961337671,32.27094319861316,0.059446881808,0.6581468254412849,0.650877634390573,3.085397723585578,0.0620196642355689,0,125.0,120.73062698408714,384366.0,30550.0,810344.0,-72658.0,796544000000.0,362735000000.0,0.5399705252711228,0.7858655523935676,37546000000.0,125.0,125.0,120.73062698408714,0.014247778653047995,0.007693380523233016,0.0035034579183258275,0.003050940211489152,0.010744320734722167,0.007240862816396339,0.24589502712244485,0.7541049728775551,0.24589434923079634,1000000.0
BVB,2025,1707567000000.0,5951956000000.0,71413689000000.0,133047699000000.0,7460484000000.0,77688221000000.0,280810000000.0,395028000000.0,1665312000000.0,5511984000000.0,0.0128342467613814,0.0833447492118772,32.52172881895242,0.0560737544209614,0.5839125485364464,0.5367525296322486,3.013519900269052,0.0771838575654591,0,125.0,93.9512678080964,403372.0,19006.0,831264.0,20920.0,947888000000.0,407128000000.0,0.555110282641911,0.7935360662275623,1674000000.0,125.0,125.0,93.9512678080964,0.01283424676138142,0.007124422347206471,0.003060015340813974,0.002649809073360975,0.009774231420567447,0.006714216079753473,0.23842578358565142,0.7615742164143486,0.23842519795709333,1000000.0
EIB,2015,2304554000000.0,13799880000000.0,98430542000000.0,124849675000000.0,13144721000000.0,84759792000000.0,181992000000.0,591316000000.0,802164000000.0,5203494000000.0,0.0184586303488575,0.1401991670430911,32.45813152952719,0.1052843829989945,0.6788947748562422,0.7883924567685098,1.858749252239788,0.0528646281354419,0,208.0,166.6003535852216,147837.0,15342.0,3582433.0,373335.0,1148906000000.0,499114000000.0,0.498537244082803,0.7151145080566566,292041000000.0,208.0,208.0,166.6003535852216,0.018458630348857537,0.009202314703662624,0.003997719657660302,0.00525859598753461,0.014460910691197235,0.010463191033536934,0.21657726397385352,0.7834227360261465,0.21657683005041323,1000000.0
EIB,2016,2255214000000.0,14218491000000.0,102351494000000.0,128801508000000.0,13448419000000.0,86891327000000.0,1069988000000.0,357925000000.0,1132235000000.0,5228494000000.0,0.0175092204665802,0.1389182555557029,32.4892936376048,0.104411968530679,0.6746142056038661,0.7946451527570625,2.946379216880875,0.0510837096330025,0,208.0,161.48879250699454,160405.0,12568.0,2461195.0,-678906.76,1172904000000.0,483102000000.0,0.5200854553049068,0.7343010463751999,299852000000.0,208.0,208.0,161.48879250699454,0.017509220466580253,0.009106290898395382,0.003750748011428562,0.004652181556756309,0.013758472455151691,0.01000772444372313,0.21421559107029312,0.7857844089297069,0.21421514765339342,1000000.0
EIB,2017,2206068000000.0,15630465000000.0,117539696000000.0,149369554000000.0,14251181000000.0,101324328000000.0,884448000000.0,352827000000.0,1061155000000.0,6282831000000.0,0.0147691945307676,0.1329803082015798,32.637444579372286,0.095408874287728,0.6783465926396218,0.7869053153897748,2.2683890881565976,0.0534528437099241,0,207.0,138.58245837702643,169936.0,9531.0,2381088.0,-80107.0,1261055000000.0,448982000000.0,0.5716301582725465,0.7751515365800148,331194000000.0,207.0,207.0,138.58245837702643,0.014769194530767629,0.008442517007180727,0.0030058468273929505,0.0033208306961939518,0.011763347703374678,0.008757500875981728,0.2035213783074683,0.7964786216925317,0.2035209250122843,1000000.0
EIB,2018,2900904000000.0,17366984000000.0,118693869000000.0,152652063000000.0,14883534000000.0,104042577000000.0,848445000000.0,118178000000.0,954387000000.0,6726598000000.0,0.0190033723946462,0.1463174479551256,32.65918234959394,0.0974997239310156,0.681566792844457,0.7775451354365254,1.8463691071396664,0.0566718235463366,0,207.0,135.60249100596826,451823.0,281887.0,2381088.0,0.0,1507232000000.0,458873000000.0,0.5195732089031557,0.677755968484307,346658000000.0,207.0,207.0,135.60249100596826,0.019003372394646247,0.009873643175067998,0.003006005886733414,0.006123723332844835,0.015997366507912832,0.012991360621179417,0.15818275958115127,0.8418172404188486,0.15818241486102264,1000000.0
EIB,2019,2700748000000.0,18345274000000.0,139278464000000.0,167538318000000.0,15749313000000.0,113254792000000.0,973397000000.0,144790000000.0,814984000000.0,8085390000000.0,0.0161201809367574,0.1317165157708804,32.75223320521024,0.0940042444499174,0.6759933688721884,0.831323040977408,1.7069220346985403,0.0580519756449927,0,207.0,123.55382486291882,469471.0,17648.0,2354475.0,-26613.0,1655878000000.0,467504000000.0,0.6131182916732698,0.7862199657280131,383536000000.0,207.0,207.0,123.55382486291882,0.016120180936757406,0.00988357779740871,0.002790430306218068,0.0034461728331306282,0.013329750630539337,0.010539320324321269,0.17310167405474336,0.8268983259452566,0.17310130378695085,1000000.0
EIB,2020,2438684000000.0,18605465000000.0,133917740000000.0,160435177000000.0,16819490000000.0,100767406000000.0,159488000000.0,479162000000.0,1895805000000.0,7505157000000.0,0.0152004320099949,0.1389320414158721,32.708911095296536,0.1048366718229132,0.6280879784861645,0.8347155686436523,2.5151535606662336,0.0560430380620222,0,207.0,129.02407306846428,491794.0,22323.0,2328318.0,-26157.0,1468998000000.0,474267000000.0,0.6023732472103807,0.7968498583662336,467956000000.0,207.0,207.0,129.02407306846428,0.015200432009994914,0.00915633358886125,0.002956128505408761,0.003087969915724903,0.012244303504586154,0.009288174999177393,0.19447661115585294,0.8055233888441471,0.19447620109862535,1000000.0
EIB,2021,2514159000000.0,20526786000000.0,137373791000000.0,165831996000000.0,17784908000000.0,114674630000000.0,326126000000.0,564576000000.0,1356594000000.0,6560189000000.0,0.0151608800511573,0.1494228691701461,32.74199631950496,0.1072465412525095,0.6915108830988201,0.8283913497609955,1.9597150651369009,0.047754298343561,0,207.0,124.82512723298584,514474.0,22680.0,2328318.0,0.0,1562230000000.0,491210000000.0,0.621372793049286,0.8167502532656049,432865000000.0,207.0,207.0,124.82512723298585,0.015160880051157318,0.009420558382472825,0.002962094239039371,0.002778227429645122,0.012198785812117946,0.009236691573078576,0.19537746021631885,0.8046225397836811,0.19537706246900055,1000000.0
EIB,2022,3475409000000.0,20276509000000.0,148614571000000.0,185056051000000.0,20479900000000.0,130505614000000.0,264618000000.0,450518000000.0,1631524000000.0,6578208000000.0,0.018780304568371,0.1364368841060679,32.85167987349657,0.1106686319595137,0.7052220843078512,0.8030786899262213,1.7981295425344692,0.0442635466747066,0,207.0,111.85800133603846,518454.0,3980.0,2354257.0,25939.0,2181150000000.0,539940000000.0,0.6275951981479014,0.7829553298618954,513815000000.0,207.0,207.0,111.85800133603846,0.018780304568371018,0.011786428966864748,0.0029177105913710437,0.0040761650101352265,0.015862593976999975,0.012944883385628932,0.15536013171399396,0.8446398682860061,0.15535984397807567,1000000.0
EIB,2023,3140808000000.0,24670283000000.0,156329168000000.0,201416835000000.0,22444999000000.0,140448924000000.0,446225000000.0,1412553000000.0,1868082000000.0,10102088000000.0,0.0155935724042133,0.1578098528612395,32.936397682590474,0.111435565949589,0.6973047908333978,0.776147475458047,2.653534034906526,0.0646206215336603,0,215.0,106.74380818266756,572711.0,54257.0,2349062.0,-5195.0,1731432000000.0,656777000000.0,0.5512696096036434,0.760380449871498,514300000000.0,215.0,215.0,106.74380818266756,0.015593572404213382,0.008596262571596857,0.0032607850282226907,0.003736524804393834,0.012332787375990691,0.009072002347768001,0.20911084026785465,0.7908891597321454,0.20911052187844656,1000000.0
EIB,2024,3400146000000.0,22699471000000.0,167447644000000.0,239767994000000.0,25099406000000.0,165154897000000.0,450668000000.0,758237000000.0,2971904000000.0,7310550000000.0,0.0141809836387086,0.1355616027658173,33.11069288005614,0.1046820536022001,0.6888112722834892,0.6983736286336866,2.531447190451761,0.0436587211701826,0,215.0,89.67001659112182,722565.0,149854.0,2347333.0,-1729.0,1866829000000.0,769807000000.0,0.549043776355486,0.7754478778264228,1080300000000.0,215.0,215.0,89.67001659112182,0.014180983638708676,0.007785980809431971,0.003210632858695894,0.003184369970580811,0.010970350780012782,0.007759717921316888,0.22640410147093684,0.7735958985290632,0.226403807365919,1000000.0
EIB,2025,4253362000000.0,23217403000000.0,177303877000000.0,273270407000000.0,26006343000000.0,184215863000000.0,701512000000.0,1091465000000.0,3479776000000.0,9542308000000.0,0.0155646637581214,0.1309469561119636,33.24148292272176,0.0951670665166462,0.6741156681484358,0.6488220914458549,2.8622687070114043,0.053818947230353,0,215.0,78.67664938926227,839751.0,117186.0,2347333.0,0.0,2350167000000.0,943616000000.0,0.5525433762750502,0.7743951725717209,240500000000.0,215.0,215.0,78.67664938926227,0.015564663758121457,0.00860015186349834,0.003453048613492935,0.0035114632811301815,0.012111615144628522,0.008658566531135586,0.22185179629667073,0.7781482037033293,0.22185156118853744,1000000.0
