Mã,year,opex,dd,td,ta,eq,gl,n3,n4,n5,ie,CI,CASA,lnTA,eq_ratio,loan_ratio,dep_depth,NPL_ratio,cost_dep,SOE,branch_count,branch_den,Land_stock,Land_delta,staff,phys,StaffRatio,PhysCost,fee_income,SW_stock,SW_delta
VPB,2015,5692469000000.0,12568456000000.0,130270670000000.0,193876428000000.0,13388922000000.0,116804247000000.0,1268015000000.0,523016000000.0,1354014000000.0,8405364000000.0,0.0293613259678995,0.0964795529185502,32.89824210296872,0.0690590503348865,0.6024675005875392,0.6719262952379131,2.692577608072761,0.0645223057500203,0,208.0,107.2848319652351,90132.0,-122880.0,3183691000000.0,740327000000.0,0.5592812187470849,0.6893349792506556,884667000000.0,248925.0,24572.0
VPB,2016,6621352000000.0,15238430000000.0,123787572000000.0,228770918000000.0,17177528000000.0,144673213000000.0,2335222000000.0,975528000000.0,896303000000.0,10463257000000.0,0.0289431543916784,0.1231014531895011,33.063742260712104,0.0750861523403949,0.6323933752803318,0.5410983751002826,2.907969563100808,0.0845259086267561,0,214.0,93.54335851377752,69147.0,-20985.0,3430934000000.0,949653000000.0,0.5181621517780659,0.6615849753947532,852926000000.0,323702.0,74777.0
VPB,2017,8894970000000.0,19670947000000.0,133550812000000.0,277752314000000.0,29695710000000.0,182666213000000.0,3166441000000.0,1966441000000.0,1067140000000.0,13518945000000.0,0.0320248277031456,0.1472918562262279,33.25775087564671,0.1069143567963217,0.6576586541057584,0.4808270004187976,3.3941810574460205,0.1012269771897755,0,216.0,77.76712888159773,69147.0,0.0,5060266000000.0,1101356000000.0,0.5688907326275412,0.6927085757456181,1461544000000.0,554079.0,230377.0
VPB,2018,10633924000000.0,22630333000000.0,170850871000000.0,323291119000000.0,34750069000000.0,221961996000000.0,4217034000000.0,1691988000000.0,1857243000000.0,15578639000000.0,0.0328927192089059,0.1324566440167577,33.40957433044038,0.1074884738791726,0.6865700384426583,0.5284737530943434,3.498916544253819,0.0911826724020622,0,221.0,68.35944045836905,69147.0,0.0,6020762000000.0,1418975000000.0,0.5661844113236092,0.6996229237673695,1612496000000.0,890142.0,336063.0
VPB,2019,12343718000000.0,27675110000000.0,213949568000000.0,377204126000000.0,42209742000000.0,257183959000000.0,5447770000000.0,1311426000000.0,2038348000000.0,19204323000000.0,0.0327242390768546,0.1293534278134181,33.56380760512219,0.1119015914475972,0.6818163993253881,0.5671983768279353,3.420720341271362,0.0897609804942443,0,227.0,60.17961744140625,69147.0,0.0,7327257000000.0,1583073000000.0,0.5936021059457126,0.721851390318541,2791619000000.0,1033336.0,143194.0
VPB,2020,11392021000000.0,35489592000000.0,233427953000000.0,419026527000000.0,52793502000000.0,290816086000000.0,6024814000000.0,1823719000000.0,2075655000000.0,20015944000000.0,0.0271868730640053,0.1520365986330694,33.66895534410921,0.1259908349430106,0.6940278652095933,0.5570720180204725,3.4125306259709443,0.0857478452891201,0,229.0,54.65047801138375,65127.0,-4020.0,6699495000000.0,1549971000000.0,0.5880866090397832,0.7241442058437216,3356127000000.0,1286591.0,253255.0
VPB,2021,10718937000000.0,53004407000000.0,241837028000000.0,547409439000000.0,86278147000000.0,355281219000000.0,6662218000000.0,7535242000000.0,2046703000000.0,16478269000000.0,0.019581206015704,0.2191740753611973,33.93621815571858,0.157611726896072,0.6490228222023771,0.4417845414609301,4.572198622184979,0.0681379073183119,0,234.0,42.74679669891479,65127.0,0.0,6230506000000.0,1467665000000.0,0.5812615560666137,0.718184181882961,4059031000000.0,1487276.0,200685.0
VPB,2022,14115731000000.0,50149266000000.0,303151417000000.0,631012886000000.0,103501920000000.0,438338047000000.0,7945484000000.0,10031492000000.0,7160158000000.0,21179192000000.0,0.0223699567998996,0.1654264607973117,34.078347399814334,0.1640250497198245,0.694657837779877,0.4804203269471742,5.734645708269992,0.069863410864413,0,260.0,41.20359595952847,65127.0,0.0,8327741000000.0,1627331000000.0,0.5899617242635184,0.7052466499963764,6437752000000.0,1644396.0,157120.0
VPB,2023,13941218000000.0,75333245000000.0,442368381000000.0,817566922000000.0,139795527000000.0,566271290000000.0,12074224000000.0,11990997000000.0,4362633000000.0,38382701000000.0,0.0170520817621826,0.1702952747881861,34.337353877123164,0.1709897052317388,0.6926298933605829,0.5410791081393579,5.020182817320652,0.086766375375278,0,263.0,32.16862044230307,65127.0,0.0,8609213000000.0,1689084000000.0,0.6175366456503298,0.7386942087843401,7211882000000.0,1843421.0,199025.0
VPB,2024,14339732000000.0,66607350000000.0,485666548000000.0,923847637000000.0,147275262000000.0,697771123000000.0,10852509000000.0,12098440000000.0,6119216000000.0,31031238000000.0,0.015521749935482,0.1371462586301085,34.459568278951906,0.1594150984444202,0.7552880962772869,0.5256998324714014,4.166146182005299,0.0638941226810622,0,287.0,31.06572864460333,65127.0,0.0,8395563000000.0,1957629000000.0,0.5854755862940814,0.7219934096397339,5204328000000.0,2021064.0,177643.0
VPB,2025,18630319000000.0,85753335000000.0,628044616000000.0,1260149596000000.0,180275629000000.0,943901630000000.0,11429858000000.0,10879958000000.0,9154889000000.0,42596241000000.0,0.0147842121753931,0.1365401960551159,34.77000683581071,0.1430589110786811,0.7490393465951641,0.4983889357212475,3.33347289589912,0.0678235907367447,0,293.0,23.25120770819975,47127.0,-18000.0,11202903000000.0,2190530000000.0,0.6013264185116745,0.7189051889020258,7381663000000.0,2158054.0,136990.0
